 format: day,hour,forecast,value  location:52_110 Start : 20160301 
9,2000,40,4
9,2000,43,2
9,2000,46,2
9,2000,49,2
9,2000,52,2
9,2000,55,4
9,2000,58,7
9,2000,61,4
9,2000,64,3
9,2000,67,2
9,2300,4,5
9,2300,7,6
9,2300,10,6
9,2300,13,4
9,2300,16,4
9,2300,19,2
9,2300,22,2
9,2300,25,3
9,2300,28,3
9,2300,31,5
9,2300,34,6
9,2300,37,4
9,2300,40,2
9,2300,43,2
9,2300,46,2
9,2300,49,2
9,2300,52,4
9,2300,55,7
9,2300,58,4
9,2300,61,3
9,2300,64,2
10,200,4,6
10,200,7,6
10,200,10,4
10,200,13,4
10,200,16,2
10,200,19,2
10,200,22,3
10,200,25,3
10,200,28,5
10,200,31,6
10,200,34,4
10,200,37,2
10,200,40,2
10,200,43,2
10,200,46,2
10,200,49,4
10,200,52,7
10,200,55,4
10,200,58,3
10,200,61,2
10,500,4,6
10,500,7,4
10,500,10,4
10,500,13,2
10,500,16,2
10,500,19,3
10,500,22,3
10,500,25,5
10,500,28,6
10,500,31,4
10,500,34,2
10,500,37,2
10,500,40,2
10,500,43,2
10,500,46,4
10,500,49,7
10,500,52,4
10,500,55,3
10,500,58,2
10,800,4,4
10,800,7,4
10,800,10,2
10,800,13,2
10,800,16,3
10,800,19,3
10,800,22,5
10,800,25,6
10,800,28,4
10,800,31,2
10,800,34,2
10,800,37,2
10,800,40,2
10,800,43,4
10,800,46,7
10,800,49,4
10,800,52,3
10,800,55,2
10,1100,4,4
10,1100,7,2
10,1100,10,2
10,1100,13,3
10,1100,16,3
10,1100,19,5
10,1100,22,6
10,1100,25,4
10,1100,28,2
10,1100,31,2
10,1100,34,2
10,1100,37,2
10,1100,40,4
10,1100,43,7
10,1100,46,4
10,1100,49,3
10,1100,52,2
10,1400,4,2
10,1400,7,2
10,1400,10,3
10,1400,13,3
10,1400,16,5
10,1400,19,6
10,1400,22,4
10,1400,25,2
10,1400,28,2
10,1400,31,2
10,1400,34,2
10,1400,37,4
10,1400,40,7
10,1400,43,4
10,1400,46,3
10,1400,49,2
10,1700,4,2
10,1700,7,3
10,1700,10,3
10,1700,13,5
10,1700,16,6
10,1700,19,4
10,1700,22,2
10,1700,25,2
10,1700,28,2
10,1700,31,2
10,1700,34,4
10,1700,37,7
